B;1;LAVORI  STRADALI E INFRASTRUTTURE A RETE;;;;;
;;;;;;;
;;;;;;;
;;PREMESSA;;;;;
;;Per tutte le categorie di lavori non comprese nel presente capitolo, dovranno essere adottati i prezzi dei capitoli di opere edili, con eventuali maggiorazioni o riduzioni se stabilite dal Capitolato Speciale d'Appalto.;;;;;
;;;;;;;
B;1.01.;TRATTAMENTI SU OPERE ESISTENTI;;;;;
;;;;;;;
B;1.02.2.;Geotessili non tessuti di separazione costituiti al 100% da fibre di 1ªscelta (poliestere o polipropilene), coesionate meccanicamente mediante agugliatura, esenti da trattamenti chimici, con funzione di SEPARAZIONE E FILTRAZIONE o DRENAGGIO caratterizzato dalle seguenti proprietà secondo le nuove normative UNI EN di riferimento:;mq;€ 4,53;;;
;;1) massa areica ≥ 300gr/mq;;;;;
;;2) resistenza a trazione ≥ 21 kN/m;;;;;
;;3) allungamento al carico massimo ≥ 50%;;;;;
;;4) resistenza al punzonamento statico CBR ≥ 3 kN;;;;;
;;5) apertura caratteristica dei pori O90 ≤ 100 micron;;;;;
;;6) permeabilità all'acqua perpendicolare al piano ≥ 0,001 m/s;;;;;
;;"Il piano di posa del geotessile dovrà essere il più possibile regolare; si curerà la giunzione dei teli mediante sovrapposizione degli stessi per almeno 50 cm. nei sensi longitudinale e trasversale. I teli non dovranno essere in alcun modo esposti al passaggio di mezzi di cantiere prima della loro copertura con materiale di riporto per uno spessore adeguato.";;;;;
;;;;;;;
B;1.02.3.;"Formazione di rilevato secondo le sagome prescritte con materiali idonei, provenienti sia dagli scavi che dalle cave di prestito, che dagli impianti di riciclaggio, compresi la compattazione a strati fino a raggiungere il 95% della prova AASHO; l'eventuale areazione o inumidimento, la profilatura dei cigli, delle banchine e delle scarpate e ogni lavorazione ed onere per dare il rilevato compiuto a perfetta regola d'arte:";;;;;
B;1.02.3.a.;con terre appartenenti ai gruppi A1,A2-4,A2-5,A3, con esclusione della fornitura  materiale;mc;€ 2,14;;;
B;1.02.3.b.;con terre appartenenti ai gruppi A2-6, A2-7, con esclusione della fornitura  materiale   ;mc;€ 2,40;;;
B;1.02.3.c.;con terre appartenenti ai gruppi A1, A2-4, A2-5, A3, con fornitura materiale;mc;€ 12,76;;;
B;1.02.3.d;con terre appartenenti ai gruppi A2-6, A2-7,  con fornitura materiale;mc;€ 11,93;;;
B;1.02.3.e.;con l’impiego di aggregati riciclati conformi alla norma UNI con esclusione di materiale;mc;€ 2,07;;;
B;1.02.3.f.;con l’impiego di aggregati riciclati conformi alla norma UNI con fornitura di materiale;mc;€ 11,36;;;
;;;;;;;
B;1.02.3.1.;Fornitura di materiale riciclato proveniente da impianti di recupero rifiuti, escluso il trasporto;;;;;
B;1.02.3.1.a;sabbia 0/8; ton ;€ 6,96;;;
B;1.02.3.1.b;sabbia 0/8 di materiale selezionato all’origine quale cemento o pietra; ton ;€ 12,65;;;
B;1.02.3.1.c;stabilizzato 0/30; ton ;€ 6,96;;;
B;1.02.3.1.d;stabilizzato 0/80; ton ;€ 6,96;;;
B;1.02.3.1.e;granulato 10/30; ton ;€ 6,96;;;
B;1.02.3.1.f;granulato 10/30 di materiale selezionato all’origine quale cemento o pietra; ton ;€ 12,65;;;
B;1.02.3.1.g;granulato 30/80; ton ;€ 6,96;;;
B;1.02.3.1.h;granulato di conglomerato bituminoso proveniente da impianto di recupero rifiuti di asfalto (fresato e pezzame); ton ;€ 12,65;;;
B;1.02.3.1.i;Terreno vagliato 0/30; ton ;€ 6,33;;;
;;;;;;;
;;;;;;;
B;1.02.4.;Compattazione del piano di posa della fondazione stradale (sottofondo) nei tratti in trincea fino a raggiungere in ogni punto una densità non minore del 98% della prova AASHO modificata ed un valore del modulo di compressibilità Me non inferiore di 50 N/mmq, compresi gli eventuali inumidimenti od essiccamenti necessari:;;;;;
B;1.02.4.a.;su terreni appartenenti ai gruppi A1, A2-4, A2-5, A3;mq;€ 0,34;;;
B;1.02.4.b.;su terreni appartenenti ai gruppi A, A5, A2-6, A2-7;mq;€ 0,40;;;
;;;;;;;
B;1.02.5.;Rinforzo di corpo stradale mediante la posa, tra il sottofondo e la struttura sovrastante, di una geogriglia a resistenza monodirezionale costituita da nastri in polietilene supportanti, trefoli in poliestere ad alta tenacità inguainati in un rivestimento protettivo in polietilene, in grado di contribuire al miglioramento della portanza dei terreni, assorbendo le tensioni come sforzi di trazione. La geogriglia, stabilizzata ai raggi UV, dovrà essere completamente imputrescibile, resistente sia agli agenti chimici che agli insetti, muffe e microrganismi presenti nel terreno, dovrà avere un coefficiente di danneggiamento pari all'unità per i terreni soffici ed essere caratterizzata dalle curve caratteristiche a 120 anni con una deformazione massima al carico di rottura < al 12%. Compresi gli sfridi, le sovrapposizioni, gli accessori ed i mezzi d'opera necessari per la stesa del materiale, secondo le seguenti caratteristiche meccaniche:;;;;;
B;1.02.5.a.;carico di rottura nominale di 100 KN/m;mq;€ 15,00;;;
B;1.02.5.b.;carico di rottura nominale di 200 KN/m;mq;€ 19,15;;;
B;1.02.5.c.;carico di rottura nominale di 300 KN/m;mq;€ 25,66;;;
B;1.02.5.d.;carico di rottura nominale di 400 KN/m;mq;€ 30,55;;;
B;1.02.5.e.;carico di rottura nominale di 500 KN/m  ;mq;€ 36,13;;;
B;1.02.5.f.;carico di rottura nominale di 600 KN/m;mq;€ 44,00;;;
B;1.02.5.g.;carico di rottura nominale di 700 KN/m;mq;€ 49,82;;;
B;1.02.5.h.;carico di rottura nominale di 800 KN/m;mq;€ 55,40;;;
;;;;;;;
B;1.02.6.;Armatura e rinforzo di rilevati stradali mediante la posa, a strati paralleli e risvoltati in corrispondenza dei paramenti frontali, di geogriglia monolitica estrusa biorientata in polipropilene rivestita con guaina protettiva di polietilene o equivalente, con un coefficiente di danneggiamento meccanico non superiore all'unità indipendentemente dal terreno di riempimento. Compresi gli sfridi, le sovrapposizioni, gli accessori ed i mezzi d'opera necessari per la stesa del materiale. Per geogriglie dalle seguenti caratteristiche:;;;;;
B;1.02.6.a.;maglia rettangolare o quadrata e resistenza minima a trazione longitudinale e trasversale pari rispettivamente a 30 KN/m e 15 KN/m ;mq;€ 17,18;;;
B;1.02.6.b.;maglia rettangolare o quadrata e resistenza minima a trazione longitudinale e trasversale pari rispettivamente a 50 KN/m  e 15 KN/m ;mq;€ 18,66;;;
B;1.02.6.c.;maglia rettangolare o quadrata e resistenza minima a trazione  longitudinale e trasversale pari rispettivamente a 80 KN/m e 15 KN/m;mq;€ 20,08;;;
B;1.02.6.d.;maglia rettangolare o quadrata e resistenza minima a trazione  longitudinale e trasversale pari rispettivamente a 100 KN/m e 15 KN/m;mq;€ 21,34;;;
B;1.02.6.e.;maglia rettangolare o quadrata e resistenza minima a trazione longitudinale e trasversale pari a 50 KN/m ;mq;€ 27,66;;;
B;1.02.6.f.;maglia rettangolare o quadrata e resistenza minima a trazione longitudinale e trasversale pari a 100 KN/m ;mq;€ 33,02;;;
B;1.02.6.g;Fornitura e posa in opera di geogriglia biorientata per il rinforzo e la stabilizzazione di sottofondi cedevoli, realizzata in Polipropilene (PP) mediante estrusione continua senza successive saldature, costituita da struttura piana monolitica, con caratteristiche:;;;;;
B;1.02.6.g.1;"- resistenza massima a trazione non inferiore a 20 kN/m in entrambe le direzioni (MD e TD); peso complessivo non inferiore a 250 g/m²";mq;€ 11,88;;;
B;1.02.6.g.2;"- resistenza massima a trazione non inferiore a 30 kN/m in entrambe le direzioni (MD e TD); peso complessivo non inferiore a 370 g/m²";mq;€ 15,12;;;
;;;;;;;
B;1.02.7.;Sistemazione di scarpate, di banchine, di zone di rispetto, ecc. di rilevati stradali o simili da sagomare e profilare con terra vegetale priva di radici o materiale sassoso e con uno spessore minimo di 20 cm, con superfici regolari piane, compresa la semina a miscuglio di sementi per prato nella quantità di 1 kg per 20 mq:;;;;;
B;1.02.7.a.;con terre provenienti da scavi  ;mq;€ 9,30;;;
B;1.02.7.b.;con terre fornite dall'impresa  ;mq;€ 18,59;;;
;;;;;;;
B;1.03.;  FONDAZIONI STRADALI;;;;;
;;;;;;;
B;1.03.1.;"Massicciata stradale formata da uno strato di pietrisco di pezzatura 40-70 mm compresi la fornitura del materiale, lo spandimento, la cilindratura, trattata in superficie con emulsione bituminosa a semipenetrazione realizzata in due fasi: nella prima impiegando 3 kg/mq di emulsione e 12 litri/mq di graniglia da 1÷1,5 cm; nella seconda 2 kg/mq di emulsione e 10 litri/mq di graniglia da 0,5÷1 cm separatamente cilindrate, misurata a spessore finito:";;;;;
B;1.03.1.a.;da 10 cm;mq;€ 5,72;;;
B;1.03.1.b.;da 12 cm;mq;€ 6,38;;;
B;1.03.1.c.;da 14 cm ;mq;€ 7,12;;;
;;;;;;;
B;1.03.2.;"Massicciata stradale formata da uno strato di pietrisco siliceo di pezzatura 25-40 mm compresi la fornitura del materiale, lo spandimento, la cilindratura, trattata in superficie con emulsione bituminosa a semipenetrazione realizzata in due fasi: nella prima impiegando 3 kg/mq di emulsione e 12 litri/mq di graniglia da 0,7÷12 cm; nella seconda 2 kg/mq di emulsione e 10 litri/mq di graniglia da 0,5÷1 cm separatamente cilindrate, misurata a spessore finito:";;;;;
B;1.03.2.a.;dello spessore di  3,5 cm ;mq;€ 3,53;;;
